"","Date","rlc_end_time","specimenID","uid","plant_part","plantID","salinity","treatment","day_group","rlc_day","pmax","rETRmax","rETRmaxYpoint1","maxNPQ_Ypoint1","deltaNPQ","alpha.est","alpha.st_err","alpha.t","alpha.p","ek.est","ek.st_err","ek.t","ek.p","run"
"533","2024-08-03","08:01:23","ct105","2024-08-03_ct105","canopy",5,"35","3","c_d1_r2","1",111.85,100,100,1.384,0.736,0.623,0.03,20.866,0,179.635,21.249,8.454,0,"2"
"534","2024-08-03","08:10:31","ct106","2024-08-03_ct106","canopy",6,"28","3","c_d1_r2","1",49.54,59.86,50.4,0.202,0.188,0.505,0.021,23.834,0,98.129,8.034,12.214,0,"2"
"535","2024-08-03","08:15:01","ct107","2024-08-03_ct107","canopy",7,"35","4","c_d1_r2","1",117.05,117.26,117.26,1.337,0.649,0.57,0.017,33.528,0,205.455,15.925,12.901,0,"2"
"536","2024-08-03","08:19:58","ct108","2024-08-03_ct108","canopy",8,"28","4","c_d1_r2","1",131.5,119.72,119.72,1.563,1.063,0.675,0.019,35.588,0,194.928,13.948,13.975,0,"2"
"537","2024-08-03","08:25:38","ct109","2024-08-03_ct109","canopy",9,"35","1","c_d1_r2","1",143.34,155.8,155.8,0.905,0.71,0.613,0.013,48.484,0,233.934,13.196,17.727,0,"2"
"538","2024-08-03","08:30:09","ct110","2024-08-03_ct110","canopy",10,"28","1","c_d1_r2","1",68.55,68.88,63.75,0.783,0.437,0.583,0.025,23.296,0,117.495,10.575,11.11,0,"2"
"539","2024-08-03","08:35:04","ct111","2024-08-03_ct111","canopy",11,"35","2","c_d1_r2","1",127.8,118.9,118.9,1.509,1.017,0.755,0.024,31.91,0,169.187,12.791,13.227,0,"2"
"540","2024-08-03","08:39:35","ct112","2024-08-03_ct112","canopy",12,"28","2","c_d1_r2","1",150.4,137.5,137.5,1.271,0.958,0.695,0.014,50.908,0,216.525,11.282,19.192,0,"2"
"541","2024-08-03","08:44:13","ct113","2024-08-03_ct113","canopy",13,"35","3","c_d1_r2","1",136.08,129.56,129.56,1.575,1.082,0.717,0.01,73.345,0,189.885,6.527,29.093,0,"2"
"542","2024-08-03","08:49:54","ct114","2024-08-03_ct114","canopy",14,"28","3","c_d1_r2","1",110.68,115.62,115.62,0.993,0.713,0.445,0.012,36.777,0,248.679,18.956,13.119,0,"2"
"543","2024-08-03","08:54:22","ct115","2024-08-03_ct115","canopy",15,"35","4","c_d1_r2","1",100.32,94.92,94.92,1.05,0.742,0.599,0.012,49.767,0,167.485,8.088,20.708,0,"2"
"544","2024-08-03","08:58:56","ct116","2024-08-03_ct116","canopy",16,"28","4","c_d1_r2","1",74.17,80,80,1.06,0.617,0.662,0.012,55.538,0,112.059,4.152,26.987,0,"2"
"545","2024-08-03","09:03:31","ct117","2024-08-03_ct117","canopy",17,"35","1","c_d1_r2","1",146.02,133.56,133.56,1.923,1.613,0.863,0.037,23.123,0,169.16,17.648,9.585,0,"2"
"546","2024-08-03","09:09:11","ct118","2024-08-03_ct118","canopy",18,"28","1","c_d1_r2","1",133.21,119.7,119.7,1.432,1.19,0.785,0.029,27.047,0,169.794,15.166,11.196,0,"2"
"547","2024-08-03","09:14:21","ct119","2024-08-03_ct119","canopy",19,"35","2","c_d1_r2","1",71.75,74.34,74.34,1.527,0.884,0.822,0.036,22.983,0,87.253,7.061,12.357,0,"2"
"548","2024-08-03","09:19:27","ct120","2024-08-03_ct120","canopy",20,"28","2","c_d1_r2","1",89.09,113.16,113.16,1.595,1.059,0.709,0.024,29.272,0,125.676,9.243,13.598,0,"2"
"549","2024-08-03","09:25:42","ct121","2024-08-03_ct121","canopy",21,"35","3","c_d1_r2","1",96.38,88.56,88.56,0.946,0.679,0.669,0.021,32.521,0,143.961,10.042,14.335,0,"2"
"550","2024-08-03","09:30:43","ct122","2024-08-03_ct122","canopy",22,"28","3","c_d1_r2","1",93.79,96.76,96.76,1.71,1.27,0.765,0.011,69.031,0,122.583,3.786,32.38,0,"2"
"551","2024-08-03","09:35:31","ct123","2024-08-03_ct123","canopy",23,"35","4","c_d1_r2","1",74.18,77.28,77.28,1.43,1.107,0.848,0.013,65.87,0,87.446,2.471,35.384,0,"2"
"552","2024-08-03","09:40:36","ct124","2024-08-03_ct124","canopy",24,"28","4","c_d1_r2","1",78.81,86.1,86.1,1.631,1.128,0.752,0.021,35.161,0,104.75,5.968,17.551,0,"2"
"553","2024-08-03","09:45:34","ct125","2024-08-03_ct125","canopy",25,"35","1","c_d1_r2","1",126.42,114.38,114.38,1.509,1.287,0.81,0.035,23.087,0,156.057,15.814,9.868,0,"2"
"554","2024-08-03","09:50:42","ct126","2024-08-03_ct126","canopy",26,"28","1","c_d1_r2","1",108.11,103.32,103.32,1.65,1.174,0.751,0.021,36.008,0,143.975,9.071,15.872,0,"2"
"555","2024-08-03","09:58:49","ct127","2024-08-03_ct127","canopy",27,"35","2","c_d1_r2","1",141.1,129.36,129.36,0.739,0.803,0.751,0.024,31.137,0,187.949,15.158,12.399,0,"2"
"556","2024-08-03","10:04:53","ct128","2024-08-03_ct128","canopy",28,"28","2","c_d1_r2","1",114.63,111.88,111.88,0.709,0.564,0.508,0.008,67.129,0,225.84,9.073,24.891,0,"2"
"557","2024-08-03","10:09:35","ct129","2024-08-03_ct129","canopy",29,"35","3","c_d1_r2","1",79.44,74.39,74.39,1.808,1.198,0.754,0.027,28.037,0,105.334,7.543,13.964,0,"2"
"558","2024-08-03","10:14:53","ct130","2024-08-03_ct130","canopy",30,"28","3","c_d1_r2","1",90.1,93.12,93.12,1.944,1.651,0.865,0.009,98.506,0,104.108,2.112,49.291,0,"2"
"559","2024-08-03","10:19:12","ct131","2024-08-03_ct131","canopy",31,"35","4","c_d1_r2","1",94.55,89.04,89.04,1.166,1.062,0.864,0.03,28.451,0,109.401,7.838,13.957,0,"2"
"560","2024-08-03","10:23:56","ct132","2024-08-03_ct132","canopy",32,"28","4","c_d1_r2","1",144.84,136.88,136.88,1.626,1.173,0.719,0.024,29.681,0,201.31,17.488,11.512,0,"2"
"561","2024-08-03","10:28:39","ct133","2024-08-03_ct133","canopy",33,"35","1","c_d1_r2","1",78.82,76.44,76.44,1.015,0.781,0.73,0.01,70.833,0,107.903,3.088,34.94,0,"2"
"562","2024-08-03","10:34:12","ct134","2024-08-03_ct134","canopy",34,"28","1","c_d1_r2","1",75.49,81.88,81.88,0.762,0.539,0.594,0.012,48.584,0,127.182,5.662,22.464,0,"2"
"563","2024-08-03","10:39:02","ct135","2024-08-03_ct135","canopy",35,"35","2","c_d1_r2","1",138.14,125,125,1.6,1.348,0.788,0.025,31.104,0,175.291,13.781,12.72,0,"2"
"564","2024-08-03","10:44:22","ct136","2024-08-03_ct136","canopy",36,"28","2","c_d1_r2","1",130.42,118.08,118.08,0.481,0.461,0.562,0.017,33.212,0,232.012,19.043,12.184,0,"2"
"565","2024-08-03","10:48:58","ct137","2024-08-03_ct137","canopy",37,"35","3","c_d1_r2","1",123.65,114.8,114.8,1.037,0.812,0.755,0.035,21.555,0,163.753,18.102,9.046,0,"2"
"566","2024-08-03","10:55:52","ct138","2024-08-03_ct138","canopy",38,"28","3","c_d1_r2","1",48.5,53.13,50.4,1.413,0.839,0.788,0.03,25.975,0,61.527,3.805,16.168,0,"2"
"567","2024-08-03","11:00:36","ct139","2024-08-03_ct139","canopy",39,"35","4","c_d1_r2","1",108.57,94.92,94.92,0.633,0.552,0.551,0.028,19.439,0,197.078,25.928,7.601,0,"2"
"568","2024-08-03","11:05:52","ct140","2024-08-03_ct140","canopy",40,"28","4","c_d1_r2","1",39.31,39.38,39.12,1.398,0.807,1.043,0.098,10.692,0,37.694,4.636,8.131,0,"2"
"569","2024-08-03","11:10:49","ct141","2024-08-03_ct141","canopy",41,"35","1","c_d1_r2","1",148.29,142.68,142.68,0.461,0.418,0.588,0.009,65.634,0,251.997,10.822,23.286,0,"2"
"570","2024-08-03","11:15:39","ct142","2024-08-03_ct142","canopy",42,"28","1","c_d1_r2","1",140.66,131.2,131.2,1.134,0.985,0.746,0.023,31.75,0,188.632,14.94,12.626,0,"2"
"571","2024-08-03","11:20:39","ct143","2024-08-03_ct143","canopy",43,"35","2","c_d1_r2","1",193.49,177.5,177.5,0.947,0.93,0.739,0.017,43.656,0,261.765,17.168,15.247,0,"2"
"572","2024-08-03","11:25:09","ct144","2024-08-03_ct144","canopy",44,"28","2","c_d1_r2","1",135.49,141.86,141.86,1.21,1.242,0.845,0.023,36.206,0,160.425,10.476,15.314,0,"2"
"573","2024-08-03","11:29:42","ct145","2024-08-03_ct145","canopy",45,"35","3","c_d1_r2","1",171.63,155.8,155.8,1.008,0.84,0.692,0.011,62.801,0,248.051,11.061,22.425,0,"2"
"574","2024-08-03","11:36:23","ct146","2024-08-03_ct146","canopy",46,"28","3","c_d1_r2","1",146.7,137.5,137.5,0.63,0.673,0.579,0.017,33.825,0,253.272,21.149,11.976,0,"2"
"575","2024-08-03","11:40:58","ct147","2024-08-03_ct147","canopy",47,"35","4","c_d1_r2","1",81.51,86.92,86.92,0.415,0.288,0.457,0.014,32.254,0,178.378,13.614,13.103,0,"2"
"576","2024-08-03","11:45:38","ct148","2024-08-03_ct148","canopy",48,"28","4","c_d1_r2","1",44.09,58.22,46.62,0.966,0.492,0.538,0.023,23.664,0,82.014,6.283,13.053,0,"2"
