"","date","time","f","f0","fm","fm_prime","epar","yield","etr","npq","delta_npq","retr","id","fv_fm","unique_id","run_proxy","plant_id","treatment","rlc_order","temp","run","species","last_digit"
"8426",2021-11-08,09:41:36,99,90,NA,171,66,0.421,11.7,"0.480",0,27.79,"hm5-1",0.644,"2021-11-08_hm5-1",8,47,"1",5,30,5,"h","1"
"8427",2021-11-08,09:42:06,99,90,NA,146,90,0.322,12.2,"0.733",0,28.98,"hm5-1",0.644,"2021-11-08_hm5-1",8,47,"1",5,30,5,"h","1"
"8428",2021-11-08,09:42:36,106,90,NA,134,125,0.209,11,"0.888",0,26.12,"hm5-1",0.644,"2021-11-08_hm5-1",8,47,"1",5,30,5,"h","1"
"8429",2021-11-08,09:43:07,110,90,NA,129,190,0.147,11.7,"0.961",0,27.93,"hm5-1",0.644,"2021-11-08_hm5-1",8,47,"1",5,30,5,"h","1"
"8430",2021-11-08,09:43:37,114,90,NA,126,285,0.095,11.4,"1.008",0,27.08,"hm5-1",0.644,"2021-11-08_hm5-1",8,47,"1",5,30,5,"h","1"
"8431",2021-11-08,09:44:07,116,90,NA,126,420,0.079,13.9,"1.008",0,33.18,"hm5-1",0.644,"2021-11-08_hm5-1",8,47,"1",5,30,5,"h","1"
"8432",2021-11-08,09:44:37,120,90,NA,125,625,0.04,10.5,"1.024",0,25,"hm5-1",0.644,"2021-11-08_hm5-1",8,47,"1",5,30,5,"h","1"
"8433",2021-11-08,09:45:08,121,90,NA,129,820,0.062,21.4,"0.961",0,50.84,"hm5-1",0.644,"2021-11-08_hm5-1",8,47,"1",5,30,5,"h","1"
"8434",2021-11-08,09:45:42,139,139,NA,368,0,0.622,0,"-",0,0,"hm5-2",0.622,"2021-11-08_hm5-2",8,47,"2",5,30,5,"h","2"
"8435",2021-11-08,09:46:13,165,139,NA,268,66,0.384,10.6,"0.373",0,25.34,"hm5-2",0.622,"2021-11-08_hm5-2",8,47,"2",5,30,5,"h","2"
"8436",2021-11-08,09:46:43,173,139,NA,241,90,0.282,10.7,"0.527",0,25.38,"hm5-2",0.622,"2021-11-08_hm5-2",8,47,"2",5,30,5,"h","2"
"8437",2021-11-08,09:47:13,176,139,NA,226,125,0.221,11.6,"0.628",0,27.62,"hm5-2",0.622,"2021-11-08_hm5-2",8,47,"2",5,30,5,"h","2"
"8438",2021-11-08,09:47:44,183,139,NA,218,190,0.161,12.8,"0.688",0,30.59,"hm5-2",0.622,"2021-11-08_hm5-2",8,47,"2",5,30,5,"h","2"
"8439",2021-11-08,09:48:14,189,139,NA,212,285,0.108,12.9,"0.736",0,30.78,"hm5-2",0.622,"2021-11-08_hm5-2",8,47,"2",5,30,5,"h","2"
"8440",2021-11-08,09:48:44,193,139,NA,209,420,0.077,13.6,"0.761",0,32.34,"hm5-2",0.622,"2021-11-08_hm5-2",8,47,"2",5,30,5,"h","2"
"8441",2021-11-08,09:49:14,195,139,NA,206,625,0.053,13.9,"0.786",0,33.12,"hm5-2",0.622,"2021-11-08_hm5-2",8,47,"2",5,30,5,"h","2"
"8442",2021-11-08,09:49:45,195,139,NA,205,820,0.049,16.9,"0.795",0,40.18,"hm5-2",0.622,"2021-11-08_hm5-2",8,47,"2",5,30,5,"h","2"
"8443",2021-11-08,09:50:02,111,111,NA,316,0,0.649,0,"-",0,0,"hm5-3",0.649,"2021-11-08_hm5-3",8,47,"3",5,30,5,"h","3"
"8444",2021-11-08,09:50:33,131,111,NA,240,66,0.454,12.6,"0.317",0,29.96,"hm5-3",0.649,"2021-11-08_hm5-3",8,47,"3",5,30,5,"h","3"
"8445",2021-11-08,09:51:03,127,111,NA,198,90,0.359,13.6,"0.596",0,32.31,"hm5-3",0.649,"2021-11-08_hm5-3",8,47,"3",5,30,5,"h","3"
"8446",2021-11-08,09:51:33,133,111,NA,179,125,0.257,13.5,"0.765",0,32.12,"hm5-3",0.649,"2021-11-08_hm5-3",8,47,"3",5,30,5,"h","3"
"8447",2021-11-08,09:52:04,134,111,NA,167,190,0.198,15.8,"0.892",0,37.62,"hm5-3",0.649,"2021-11-08_hm5-3",8,47,"3",5,30,5,"h","3"
"8448",2021-11-08,09:52:34,139,111,NA,158,285,0.12,14.4,"1.000",0,34.2,"hm5-3",0.649,"2021-11-08_hm5-3",8,47,"3",5,30,5,"h","3"
"8449",2021-11-08,09:53:04,142,111,NA,155,420,0.084,14.8,"1.039",0,35.28,"hm5-3",0.649,"2021-11-08_hm5-3",8,47,"3",5,30,5,"h","3"
"8450",2021-11-08,09:53:35,144,111,NA,153,625,0.059,15.5,"1.065",0,36.88,"hm5-3",0.649,"2021-11-08_hm5-3",8,47,"3",5,30,5,"h","3"
"8451",2021-11-08,09:54:05,145,111,NA,155,820,0.065,22.4,"1.039",0,53.3,"hm5-3",0.649,"2021-11-08_hm5-3",8,47,"3",5,30,5,"h","3"
"8452",2021-11-08,09:54:36,92,92,NA,222,0,0.586,0,"-",0,0,"hm5-4",0.586,"2021-11-08_hm5-4",8,47,"4",5,30,5,"h","4"
"8453",2021-11-08,09:55:06,101,92,NA,196,66,0.485,13.4,"0.133",0,32.01,"hm5-4",0.586,"2021-11-08_hm5-4",8,47,"4",5,30,5,"h","4"
"8454",2021-11-08,09:55:37,103,92,NA,177,90,0.418,15.8,"0.254",0,37.62,"hm5-4",0.586,"2021-11-08_hm5-4",8,47,"4",5,30,5,"h","4"
"8455",2021-11-08,09:56:07,105,92,NA,147,125,0.286,15,"0.510",0,35.75,"hm5-4",0.586,"2021-11-08_hm5-4",8,47,"4",5,30,5,"h","4"
"8456",2021-11-08,09:56:37,107,92,NA,131,190,0.183,14.6,"0.695",0,34.77,"hm5-4",0.586,"2021-11-08_hm5-4",8,47,"4",5,30,5,"h","4"
"8457",2021-11-08,09:57:08,110,92,NA,125,285,0.12,14.4,"0.776",0,34.2,"hm5-4",0.586,"2021-11-08_hm5-4",8,47,"4",5,30,5,"h","4"
"8458",2021-11-08,09:57:38,113,92,NA,125,420,0.096,16.9,"0.776",0,40.32,"hm5-4",0.586,"2021-11-08_hm5-4",8,47,"4",5,30,5,"h","4"
"8459",2021-11-08,09:58:08,116,92,NA,122,625,0.049,12.9,"0.820",0,30.62,"hm5-4",0.586,"2021-11-08_hm5-4",8,47,"4",5,30,5,"h","4"
"8460",2021-11-08,09:58:38,116,92,NA,125,820,0.072,24.8,"0.776",0,59.04,"hm5-4",0.586,"2021-11-08_hm5-4",8,47,"4",5,30,5,"h","4"
"8461",2021-11-08,09:59:01,256,256,NA,1172,0,0.782,0,"-",0,0,"ul5-1",0.782,"2021-11-08_ul5-1",8,47,"1",5,30,5,"u","1"
"8462",2021-11-08,09:59:31,545,256,NA,1079,66,0.495,13.7,"0.086",0,32.67,"ul5-1",0.782,"2021-11-08_ul5-1",8,47,"1",5,30,5,"u","1"
"8463",2021-11-08,10:00:02,602,256,NA,1036,90,0.419,15.8,"0.131",0,37.71,"ul5-1",0.782,"2021-11-08_ul5-1",8,47,"1",5,30,5,"u","1"
"8464",2021-11-08,10:00:32,665,256,NA,1000,125,0.335,17.6,"0.172",0,41.88,"ul5-1",0.782,"2021-11-08_ul5-1",8,47,"1",5,30,5,"u","1"
"8465",2021-11-08,10:01:02,724,256,NA,966,190,0.251,20,"0.213",0,47.69,"ul5-1",0.782,"2021-11-08_ul5-1",8,47,"1",5,30,5,"u","1"
"8466",2021-11-08,10:01:33,772,256,NA,931,285,0.171,20.5,"0.259",0,48.74,"ul5-1",0.782,"2021-11-08_ul5-1",8,47,"1",5,30,5,"u","1"
"8467",2021-11-08,10:02:03,797,256,NA,889,420,0.103,18.2,"0.318",0,43.26,"ul5-1",0.782,"2021-11-08_ul5-1",8,47,"1",5,30,5,"u","1"
"8468",2021-11-08,10:02:33,808,256,NA,844,625,0.043,11.3,"0.389",0,26.87,"ul5-1",0.782,"2021-11-08_ul5-1",8,47,"1",5,30,5,"u","1"
"8469",2021-11-08,10:03:03,784,256,NA,806,820,0.027,9.3,"0.454",0,22.14,"ul5-1",0.782,"2021-11-08_ul5-1",8,47,"1",5,30,5,"u","1"
"8470",2021-11-08,10:03:26,225,225,NA,1153,0,0.805,0,"-",0,0,"ul5-2",0.805,"2021-11-08_ul5-2",8,47,"2",5,30,5,"u","2"
"8471",2021-11-08,10:03:56,442,225,NA,1017,66,0.565,15.7,"0.134",0,37.29,"ul5-2",0.805,"2021-11-08_ul5-2",8,47,"2",5,30,5,"u","2"
"8472",2021-11-08,10:04:26,463,225,NA,973,90,0.524,19.8,"0.185",0,47.16,"ul5-2",0.805,"2021-11-08_ul5-2",8,47,"2",5,30,5,"u","2"
"8473",2021-11-08,10:04:57,500,225,NA,942,125,0.469,24.6,"0.224",0,58.62,"ul5-2",0.805,"2021-11-08_ul5-2",8,47,"2",5,30,5,"u","2"
"8474",2021-11-08,10:05:27,555,225,NA,911,190,0.391,31.2,"0.266",0,74.29,"ul5-2",0.805,"2021-11-08_ul5-2",8,47,"2",5,30,5,"u","2"
"8475",2021-11-08,10:05:57,610,225,NA,867,285,0.296,35.4,"0.330",0,84.36,"ul5-2",0.805,"2021-11-08_ul5-2",8,47,"2",5,30,5,"u","2"
"8476",2021-11-08,10:06:28,649,225,NA,818,420,0.207,36.5,"0.410",0,86.94,"ul5-2",0.805,"2021-11-08_ul5-2",8,47,"2",5,30,5,"u","2"
"8477",2021-11-08,10:06:58,683,225,NA,776,625,0.12,31.5,"0.486",0,75,"ul5-2",0.805,"2021-11-08_ul5-2",8,47,"2",5,30,5,"u","2"
"8478",2021-11-08,10:07:28,678,225,NA,745,820,0.09,31,"0.548",0,73.8,"ul5-2",0.805,"2021-11-08_ul5-2",8,47,"2",5,30,5,"u","2"
"8479",2021-11-08,10:07:48,242,242,NA,1224,0,0.802,0,"-",0,0,"ul5-3",0.802,"2021-11-08_ul5-3",8,47,"3",5,30,5,"u","3"
"8480",2021-11-08,10:08:18,512,242,NA,1137,66,0.55,15.2,"0.077",0,36.3,"ul5-3",0.802,"2021-11-08_ul5-3",8,47,"3",5,30,5,"u","3"
"8481",2021-11-08,10:08:49,551,242,NA,1104,90,0.501,18.9,"0.109",0,45.09,"ul5-3",0.802,"2021-11-08_ul5-3",8,47,"3",5,30,5,"u","3"
"8482",2021-11-08,10:09:19,612,242,NA,1076,125,0.431,22.6,"0.138",0,53.88,"ul5-3",0.802,"2021-11-08_ul5-3",8,47,"3",5,30,5,"u","3"
"8483",2021-11-08,10:09:49,671,242,NA,1037,190,0.353,28.2,"0.180",0,67.07,"ul5-3",0.802,"2021-11-08_ul5-3",8,47,"3",5,30,5,"u","3"
"8484",2021-11-08,10:10:20,728,242,NA,995,285,0.268,32.1,"0.230",0,76.38,"ul5-3",0.802,"2021-11-08_ul5-3",8,47,"3",5,30,5,"u","3"
"8485",2021-11-08,10:10:50,773,242,NA,956,420,0.191,33.7,"0.280",0,80.22,"ul5-3",0.802,"2021-11-08_ul5-3",8,47,"3",5,30,5,"u","3"
"8486",2021-11-08,10:11:20,807,242,NA,907,625,0.11,28.9,"0.350",0,68.75,"ul5-3",0.802,"2021-11-08_ul5-3",8,47,"3",5,30,5,"u","3"
"8487",2021-11-08,10:11:51,792,242,NA,868,820,0.088,30.3,"0.410",0,72.16,"ul5-3",0.802,"2021-11-08_ul5-3",8,47,"3",5,30,5,"u","3"
"8488",2021-11-08,10:12:08,256,256,NA,1137,0,0.775,0,"-",0,0,"ul5-4",0.775,"2021-11-08_ul5-4",8,47,"4",5,30,5,"u","4"
"8489",2021-11-08,10:12:38,508,256,NA,1058,66,0.52,14.4,"0.075",0,34.32,"ul5-4",0.775,"2021-11-08_ul5-4",8,47,"4",5,30,5,"u","4"
"8490",2021-11-08,10:13:09,525,256,NA,1020,90,0.485,18.3,"0.115",0,43.65,"ul5-4",0.775,"2021-11-08_ul5-4",8,47,"4",5,30,5,"u","4"
"8491",2021-11-08,10:13:39,565,256,NA,982,125,0.425,22.3,"0.158",0,53.12,"ul5-4",0.775,"2021-11-08_ul5-4",8,47,"4",5,30,5,"u","4"
"8492",2021-11-08,10:14:09,631,256,NA,944,190,0.332,26.5,"0.204",0,63.08,"ul5-4",0.775,"2021-11-08_ul5-4",8,47,"4",5,30,5,"u","4"
"8493",2021-11-08,10:14:39,685,256,NA,907,285,0.245,29.3,"0.254",0,69.83,"ul5-4",0.775,"2021-11-08_ul5-4",8,47,"4",5,30,5,"u","4"
"8494",2021-11-08,10:15:10,729,256,NA,875,420,0.167,29.5,"0.299",0,70.14,"ul5-4",0.775,"2021-11-08_ul5-4",8,47,"4",5,30,5,"u","4"
"8495",2021-11-08,10:15:40,766,256,NA,842,625,0.09,23.6,"0.350",0,56.25,"ul5-4",0.775,"2021-11-08_ul5-4",8,47,"4",5,30,5,"u","4"
"8496",2021-11-08,10:16:10,761,256,NA,814,820,0.065,22.4,"0.397",0,53.3,"ul5-4",0.775,"2021-11-08_ul5-4",8,47,"4",5,30,5,"u","4"
"8497",2021-11-08,10:16:51,124,124,NA,345,0,0.641,0,"-",0,0,"hm6-1",0.641,"2021-11-08_hm6-1",8,48,"1",6,30,5,"h","1"
"8498",2021-11-08,10:17:21,139,124,NA,284,66,0.511,14.2,"0.215",0,33.73,"hm6-1",0.641,"2021-11-08_hm6-1",8,48,"1",6,30,5,"h","1"
"8499",2021-11-08,10:17:52,138,124,NA,225,90,0.387,14.6,"0.533",0,34.83,"hm6-1",0.641,"2021-11-08_hm6-1",8,48,"1",6,30,5,"h","1"
"8500",2021-11-08,10:18:22,142,124,NA,201,125,0.294,15.4,"0.716",0,36.75,"hm6-1",0.641,"2021-11-08_hm6-1",8,48,"1",6,30,5,"h","1"
"8501",2021-11-08,10:18:52,147,124,NA,184,190,0.201,16,"0.875",0,38.19,"hm6-1",0.641,"2021-11-08_hm6-1",8,48,"1",6,30,5,"h","1"
