Date,Time,ID,run,rlc_day,treatment,plant_id,temp,F,F0,Fm,Fm',Epar,Y(II),ETR,FvFm,NPQ,rETR,deltaNPQ
2023-03-09,10:07:35,hm21,1,1,3,,27,118,82,234,128,820,0.078,26.9,0.65,0.828,63.96,0.769
2023-03-09,10:08:55,hm22,1,1,3,,27,143,143,402,402,0,0.644,0,0.644,-,0,0
2023-03-09,10:09:25,hm22,1,1,3,,27,159,143,402,376,66,0.577,16,0.644,0.069,38.08,0
2023-03-09,10:09:55,hm22,1,1,3,,27,159,143,402,294,90,0.459,17.4,0.644,0.367,41.31,0
2023-03-09,10:10:26,hm22,1,1,3,,27,163,143,402,245,125,0.335,17.6,0.644,0.641,41.88,0
2023-03-09,10:10:56,hm22,1,1,3,,27,170,143,402,218,190,0.22,17.6,0.644,0.844,41.8,0
2023-03-09,10:11:26,hm22,1,1,3,,27,173,143,402,204,285,0.152,18.2,0.644,0.971,43.32,0
2023-03-09,10:11:56,hm22,1,1,3,,27,181,143,402,197,420,0.081,14.3,0.644,1.041,34.02,0
2023-03-09,10:12:27,hm22,1,1,3,,27,183,143,402,192,625,0.047,12.3,0.644,1.094,29.38,0
2023-03-09,10:12:57,hm22,1,1,3,,27,183,143,402,194,820,0.057,19.6,0.644,1.072,46.74,1.003
2023-03-09,10:13:40,hm23,1,1,4,,27,118,118,315,315,0,0.625,0,0.625,-,0,0
2023-03-09,10:14:11,hm23,1,1,4,,27,135,118,315,312,66,0.567,15.7,0.625,0.01,37.42,0
2023-03-09,10:14:41,hm23,1,1,4,,27,133,118,315,228,90,0.417,15.8,0.625,0.382,37.53,0
2023-03-09,10:15:11,hm23,1,1,4,,27,136,118,315,189,125,0.28,14.7,0.625,0.667,35,0
2023-03-09,10:15:42,hm23,1,1,4,,27,143,118,315,171,190,0.164,13.1,0.625,0.842,31.16,0
2023-03-09,10:16:12,hm23,1,1,4,,27,145,118,315,162,285,0.105,12.6,0.625,0.944,29.92,0
2023-03-09,10:16:42,hm23,1,1,4,,27,147,118,315,160,420,0.081,14.3,0.625,0.969,34.02,0
2023-03-09,10:17:12,hm23,1,1,4,,27,149,118,315,157,625,0.051,13.4,0.625,1.006,31.87,0
2023-03-09,10:17:43,hm23,1,1,4,,27,153,118,315,158,820,0.032,11,0.625,0.994,26.24,0.984
2023-03-09,10:18:38,hm24,1,1,4,,27,91,91,215,215,0,0.577,0,0.577,-,0,0
2023-03-09,10:19:08,hm24,1,1,4,,27,101,91,215,177,66,0.429,11.9,0.577,0.215,28.31,0
2023-03-09,10:19:38,hm24,1,1,4,,27,105,91,215,161,90,0.348,13.2,0.577,0.335,31.32,0
2023-03-09,10:20:09,hm24,1,1,4,,27,112,91,215,146,125,0.233,12.2,0.577,0.473,29.12,0
2023-03-09,10:20:39,hm24,1,1,4,,27,113,91,215,139,190,0.187,14.9,0.577,0.547,35.53,0
2023-03-09,10:21:09,hm24,1,1,4,,27,119,91,215,134,285,0.112,13.4,0.577,0.604,31.92,0
2023-03-09,10:21:40,hm24,1,1,4,,27,122,91,215,131,420,0.069,12.2,0.577,0.641,28.98,0
2023-03-09,10:22:10,hm24,1,1,4,,27,123,91,215,130,625,0.054,14.2,0.577,0.654,33.75,0
2023-03-09,10:22:40,hm24,1,1,4,,27,124,91,215,132,820,0.061,21,0.577,0.629,50.02,0.414
2023-03-09,10:23:48,hm27,1,1,2,,27,136,136,401,401,0,0.661,0,0.661,-,0,0
2023-03-09,10:24:18,hm27,1,1,2,,27,150,136,401,378,66,0.603,16.7,0.661,0.061,39.8,0
2023-03-09,10:24:49,hm27,1,1,2,,27,154,136,401,311,90,0.505,19.1,0.661,0.289,45.45,0
2023-03-09,10:25:19,hm27,1,1,2,,27,153,136,401,247,125,0.381,20,0.661,0.623,47.62,0
2023-03-09,10:25:49,hm27,1,1,2,,27,157,136,401,212,190,0.259,20.7,0.661,0.892,49.21,0
2023-03-09,10:26:19,hm27,1,1,2,,27,163,136,401,194,285,0.16,19.2,0.661,1.067,45.6,0
2023-03-09,10:26:50,hm27,1,1,2,,27,167,136,401,185,420,0.097,17.1,0.661,1.168,40.74,0
2023-03-09,10:27:20,hm27,1,1,2,,27,172,136,401,182,625,0.055,14.4,0.661,1.203,34.38,0
2023-03-09,10:27:50,hm27,1,1,2,,27,172,136,401,182,820,0.055,18.9,0.661,1.203,45.1,1.142
2023-03-09,10:29:08,hm28,1,1,2,,27,106,106,296,296,0,0.642,0,0.642,-,0,0
2023-03-09,10:29:38,hm28,1,1,2,,27,111,106,296,296,66,0.625,17.3,0.642,0,41.25,0
2023-03-09,10:30:09,hm28,1,1,2,,27,116,106,296,271,90,0.572,21.6,0.642,0.092,51.48,0
2023-03-09,10:30:39,hm28,1,1,2,,27,114,106,296,202,125,0.436,22.9,0.642,0.465,54.5,0
2023-03-09,10:31:09,hm28,1,1,2,,27,118,106,296,166,190,0.289,23.1,0.642,0.783,54.91,0
2023-03-09,10:31:39,hm28,1,1,2,,27,119,106,296,147,285,0.19,22.7,0.642,1.014,54.15,0
2023-03-09,10:32:10,hm28,1,1,2,,27,122,106,296,139,420,0.122,21.5,0.642,1.129,51.24,0
2023-03-09,10:32:40,hm28,1,1,2,,27,127,106,296,136,625,0.066,17.3,0.642,1.176,41.25,0
2023-03-09,10:33:10,hm28,1,1,2,,27,129,106,296,138,820,0.065,22.4,0.642,1.145,53.3,1.145
2023-03-09,10:34:10,hm29,1,1,3,,27,120,120,315,315,0,0.619,0,0.619,-,0,0
2023-03-09,10:34:40,hm29,1,1,3,,27,131,120,315,298,66,0.56,15.5,0.619,0.057,36.96,0
2023-03-09,10:35:10,hm29,1,1,3,,27,136,120,315,295,90,0.539,20.4,0.619,0.068,48.51,0
2023-03-09,10:35:41,hm29,1,1,3,,27,134,120,315,229,125,0.415,21.8,0.619,0.376,51.88,0
2023-03-09,10:36:11,hm29,1,1,3,,27,136,120,315,199,190,0.317,25.3,0.619,0.583,60.23,0
2023-03-09,10:36:41,hm29,1,1,3,,27,140,120,315,174,285,0.195,23.3,0.619,0.81,55.58,0
2023-03-09,10:37:11,hm29,1,1,3,,27,144,120,315,165,420,0.127,22.4,0.619,0.909,53.34,0
2023-03-09,10:37:42,hm29,1,1,3,,27,148,120,315,158,625,0.063,16.5,0.619,0.994,39.38,0
2023-03-09,10:38:12,hm29,1,1,3,,27,148,120,315,159,820,0.069,23.8,0.619,0.981,56.58,0.924
2023-03-09,10:38:28,hm30,1,1,3,,27,123,123,320,320,0,0.616,0,0.616,-,0,0
2023-03-09,10:38:58,hm30,1,1,3,,27,134,123,320,336,66,0.601,16.7,0.616,-0.048,39.67,0
2023-03-09,10:39:29,hm30,1,1,3,,27,138,123,320,293,90,0.529,20,0.616,0.092,47.61,0
2023-03-09,10:39:59,hm30,1,1,3,,27,137,123,320,237,125,0.422,22.2,0.616,0.35,52.75,0
2023-03-09,10:40:29,hm30,1,1,3,,27,141,123,320,211,190,0.332,26.5,0.616,0.517,63.08,0
2023-03-09,10:41:00,hm30,1,1,3,,27,144,123,320,185,285,0.222,26.6,0.616,0.73,63.27,0
2023-03-09,10:41:30,hm30,1,1,3,,27,145,123,320,171,420,0.152,26.8,0.616,0.871,63.84,0
2023-03-09,10:42:00,hm30,1,1,3,,27,152,123,320,165,625,0.079,20.7,0.616,0.939,49.38,0
2023-03-09,10:42:31,hm30,1,1,3,,27,152,123,320,167,820,0.09,31,0.616,0.916,73.8,0.964
2023-03-09,10:43:36,hm31,1,1,4,,27,107,107,318,318,0,0.664,0,0.664,-,0,0
2023-03-09,10:44:06,hm31,1,1,4,,27,115,107,318,292,66,0.606,16.8,0.664,0.089,40,0
2023-03-09,10:44:37,hm31,1,1,4,,27,118,107,318,227,90,0.48,18.1,0.664,0.401,43.2,0
2023-03-09,10:45:07,hm31,1,1,4,,27,118,107,318,188,125,0.372,19.5,0.664,0.691,46.5,0
2023-03-09,10:45:37,hm31,1,1,4,,27,121,107,318,171,190,0.292,23.3,0.664,0.86,55.48,0
2023-03-09,10:46:07,hm31,1,1,4,,27,123,107,318,159,285,0.226,27.1,0.664,1,64.41,0
2023-03-09,10:46:38,hm31,1,1,4,,27,127,107,318,150,420,0.153,27,0.664,1.12,64.26,0
2023-03-09,10:47:08,hm31,1,1,4,,27,131,107,318,144,625,0.09,23.6,0.664,1.208,56.25,0
2023-03-09,10:47:38,hm31,1,1,4,,27,131,107,318,142,820,0.077,26.5,0.664,1.239,63.14,1.15
2023-03-09,10:49:08,hm32,1,1,4,,27,84,84,215,215,0,0.609,0,0.609,-,0,0
2023-03-09,10:49:38,hm32,1,1,4,,27,91,84,215,208,66,0.563,15.6,0.609,0.034,37.16,0
2023-03-09,10:50:09,hm32,1,1,4,,27,93,84,215,176,90,0.472,17.8,0.609,0.222,42.48,0
2023-03-09,10:50:39,hm32,1,1,4,,27,94,84,215,152,125,0.382,20.1,0.609,0.414,47.75,0
2023-03-09,10:51:09,hm32,1,1,4,,27,100,84,215,136,190,0.265,21.1,0.609,0.581,50.35,0
2023-03-09,10:51:40,hm32,1,1,4,,27,102,84,215,125,285,0.184,22,0.609,0.72,52.44,0
2023-03-09,10:52:10,hm32,1,1,4,,27,105,84,215,121,420,0.132,23.3,0.609,0.777,55.44,0
2023-03-09,10:52:40,hm32,1,1,4,,27,108,84,215,117,625,0.077,20.2,0.609,0.838,48.12,0
2023-03-09,10:53:10,hm32,1,1,4,,27,109,84,215,117,820,0.068,23.4,0.609,0.838,55.76,0.804
2023-03-09,10:54:23,hm35,1,1,2,,30,103,103,297,297,0,0.653,0,0.653,-,0,0
2023-03-09,10:54:54,hm35,1,1,2,,30,114,103,297,265,66,0.57,15.8,0.653,0.121,37.62,0
2023-03-09,10:55:24,hm35,1,1,2,,30,114,103,297,225,90,0.493,18.6,0.653,0.32,44.37,0
2023-03-09,10:55:54,hm35,1,1,2,,30,118,103,297,191,125,0.382,20.1,0.653,0.555,47.75,0
2023-03-09,10:56:25,hm35,1,1,2,,30,119,103,297,170,190,0.3,23.9,0.653,0.747,57,0
2023-03-09,10:56:55,hm35,1,1,2,,30,120,103,297,157,285,0.236,28.2,0.653,0.892,67.26,0
2023-03-09,10:57:25,hm35,1,1,2,,30,124,103,297,150,420,0.173,30.5,0.653,0.98,72.66,0
2023-03-09,10:57:55,hm35,1,1,2,,30,130,103,297,143,625,0.091,23.9,0.653,1.077,56.88,0
2023-03-09,10:58:26,hm35,1,1,2,,30,129,103,297,143,820,0.098,33.8,0.653,1.077,80.36,0.956
2023-03-09,10:59:03,hm36,1,1,2,,30,120,120,318,318,0,0.623,0,0.623,-,0,0
2023-03-09,10:59:34,hm36,1,1,2,,30,134,120,318,301,66,0.555,15.4,0.623,0.056,36.63,0
2023-03-09,11:00:04,hm36,1,1,2,,30,135,120,318,247,90,0.453,17.1,0.623,0.287,40.77,0
2023-03-09,11:00:34,hm36,1,1,2,,30,137,120,318,203,125,0.325,17.1,0.623,0.567,40.62,0
2023-03-09,11:01:05,hm36,1,1,2,,30,142,120,318,182,190,0.22,17.6,0.623,0.747,41.8,0
2023-03-09,11:01:35,hm36,1,1,2,,30,145,120,318,170,285,0.147,17.6,0.623,0.871,41.89,0
2023-03-09,11:02:05,hm36,1,1,2,,30,148,120,318,165,420,0.103,18.2,0.623,0.927,43.26,0
2023-03-09,11:02:36,hm36,1,1,2,,30,154,120,318,163,625,0.055,14.4,0.623,0.951,34.38,0
2023-03-09,11:03:06,hm36,1,1,2,,30,155,120,318,164,820,0.055,18.9,0.623,0.939,45.1,0.883
2023-03-09,11:04:14,hm37,1,1,3,,30,125,125,364,364,0,0.657,0,0.657,-,0,0
2023-03-09,11:04:45,hm37,1,1,3,,30,137,125,364,331,66,0.586,16.2,0.657,0.1,38.68,0
2023-03-09,11:05:15,hm37,1,1,3,,30,138,125,364,265,90,0.479,18.1,0.657,0.374,43.11,0
2023-03-09,11:05:45,hm37,1,1,3,,30,140,125,364,227,125,0.383,20.1,0.657,0.604,47.88,0
2023-03-09,11:06:16,hm37,1,1,3,,30,144,125,364,201,190,0.284,22.7,0.657,0.811,53.96,0
2023-03-09,11:06:46,hm37,1,1,3,,30,149,125,364,184,285,0.19,22.7,0.657,0.978,54.15,0
2023-03-09,11:07:16,hm37,1,1,3,,30,152,125,364,174,420,0.126,22.2,0.657,1.092,52.92,0
2023-03-09,11:07:47,hm37,1,1,3,,30,155,125,364,169,625,0.083,21.8,0.657,1.154,51.88,0
2023-03-09,11:08:17,hm37,1,1,3,,30,156,125,364,171,820,0.088,30.3,0.657,1.129,72.16,1.029
2023-03-09,11:08:42,hm38,1,1,3,,30,80,80,195,195,0,0.59,0,0.59,-,0,0
2023-03-09,11:09:12,hm38,1,1,3,,30,90,80,195,210,66,0.571,15.8,0.59,-0.071,37.69,0
2023-03-09,11:09:42,hm38,1,1,3,,30,90,80,195,173,90,0.48,18.1,0.59,0.127,43.2,0
2023-03-09,11:10:12,hm38,1,1,3,,30,92,80,195,144,125,0.361,19,0.59,0.354,45.12,0
2023-03-09,11:10:43,hm38,1,1,3,,30,94,80,195,128,190,0.266,21.2,0.59,0.523,50.54,0
2023-03-09,11:11:13,hm38,1,1,3,,30,97,80,195,117,285,0.171,20.5,0.59,0.667,48.74,0
2023-03-09,11:11:43,hm38,1,1,3,,30,99,80,195,113,420,0.124,21.9,0.59,0.726,52.08,0
2023-03-09,11:12:14,hm38,1,1,3,,30,101,80,195,112,625,0.098,25.7,0.59,0.741,61.25,0
2023-03-09,11:12:44,hm38,1,1,3,,30,103,80,195,114,820,0.096,33.1,0.59,0.711,78.72,0.782
2023-03-09,11:13:15,hm39,1,1,4,,30,106,106,302,302,0,0.649,0,0.649,-,0,0
2023-03-09,11:13:46,hm39,1,1,4,,30,119,106,302,289,66,0.588,16.3,0.649,0.045,38.81,0
2023-03-09,11:14:16,hm39,1,1,4,,30,118,106,302,236,90,0.5,18.9,0.649,0.28,45,0
2023-03-09,11:14:46,hm39,1,1,4,,30,119,106,302,195,125,0.39,20.5,0.649,0.549,48.75,0
2023-03-09,11:15:17,hm39,1,1,4,,30,121,106,302,172,190,0.297,23.7,0.649,0.756,56.43,0
2023-03-09,11:15:47,hm39,1,1,4,,30,126,106,302,156,285,0.192,23,0.649,0.936,54.72,0
2023-03-09,11:16:17,hm39,1,1,4,,30,128,106,302,149,420,0.141,24.9,0.649,1.027,59.22,0
2023-03-09,11:16:47,hm39,1,1,4,,30,133,106,302,146,625,0.089,23.4,0.649,1.068,55.62,0
2023-03-09,11:17:18,hm39,1,1,4,,30,133,106,302,144,820,0.076,26.2,0.649,1.097,62.32,1.052
2023-03-09,11:17:50,hm40,1,1,4,,30,89,89,249,249,0,0.643,0,0.643,-,0,0
2023-03-09,11:18:20,hm40,1,1,4,,30,101,89,249,216,66,0.532,14.7,0.643,0.153,35.11,0
2023-03-09,11:18:50,hm40,1,1,4,,30,104,89,249,183,90,0.432,16.3,0.643,0.361,38.88,0
2023-03-09,11:19:21,hm40,1,1,4,,30,106,89,249,161,125,0.342,18,0.643,0.547,42.75,0
2023-03-09,11:19:51,hm40,1,1,4,,30,109,89,249,150,190,0.273,21.8,0.643,0.66,51.87,0
2023-03-09,11:20:21,hm40,1,1,4,,30,112,89,249,142,285,0.211,25.3,0.643,0.754,60.13,0
2023-03-09,11:20:52,hm40,1,1,4,,30,116,89,249,136,420,0.147,25.9,0.643,0.831,61.74,0
2023-03-09,11:21:22,hm40,1,1,4,,30,118,89,249,132,625,0.106,27.8,0.643,0.886,66.25,0
2023-03-09,11:21:52,hm40,1,1,4,,30,119,89,249,131,820,0.092,31.7,0.643,0.901,75.44,0.748
2023-03-09,11:23:02,hm43,1,1,2,,30,102,102,253,253,0,0.597,0,0.597,-,0,0
2023-03-09,11:23:33,hm43,1,1,2,,30,112,102,253,242,66,0.537,14.9,0.597,0.045,35.44,0
2023-03-09,11:24:03,hm43,1,1,2,,30,112,102,253,230,90,0.513,19.4,0.597,0.1,46.17,0
2023-03-09,11:24:33,hm43,1,1,2,,30,112,102,253,192,125,0.417,21.9,0.597,0.318,52.12,0
2023-03-09,11:25:04,hm43,1,1,2,,30,112,102,253,167,190,0.329,26.3,0.597,0.515,62.51,0
2023-03-09,11:25:34,hm43,1,1,2,,30,115,102,253,155,285,0.258,30.9,0.597,0.632,73.53,0
2023-03-09,11:26:04,hm43,1,1,2,,30,117,102,253,145,420,0.193,34,0.597,0.745,81.06,0
2023-03-09,11:26:35,hm43,1,1,2,,30,120,102,253,138,625,0.13,34.1,0.597,0.833,81.25,0
2023-03-09,11:27:05,hm43,1,1,2,,30,122,102,253,138,820,0.116,40,0.597,0.833,95.12,0.788
2023-03-09,11:28:11,hm44,1,1,2,,30,123,123,307,307,0,0.599,0,0.599,-,0,0
2023-03-09,11:28:41,hm44,1,1,2,,30,139,123,307,304,66,0.543,15.1,0.599,0.01,35.84,0
2023-03-09,11:29:11,hm44,1,1,2,,30,142,123,307,275,90,0.484,18.3,0.599,0.116,43.56,0
2023-03-09,11:29:42,hm44,1,1,2,,30,146,123,307,232,125,0.371,19.5,0.599,0.323,46.38,0
2023-03-09,11:30:12,hm44,1,1,2,,30,150,123,307,207,190,0.275,21.9,0.599,0.483,52.25,0
2023-03-09,11:30:42,hm44,1,1,2,,30,155,123,307,192,285,0.193,23.1,0.599,0.599,55.01,0
2023-03-09,11:31:13,hm44,1,1,2,,30,159,123,307,182,420,0.126,22.2,0.599,0.687,52.92,0
2023-03-09,11:31:43,hm44,1,1,2,,30,164,123,307,175,625,0.063,16.5,0.599,0.754,39.38,0
2023-03-09,11:32:13,hm44,1,1,2,,30,165,123,307,177,820,0.068,23.4,0.599,0.734,55.76,0.724
2023-03-09,11:32:36,hm45,1,1,3,,30,64,64,166,166,0,0.614,0,0.614,-,0,0
2023-03-09,11:33:06,hm45,1,1,3,,30,74,64,166,166,66,0.554,15.4,0.614,0,36.56,0
2023-03-09,11:33:36,hm45,1,1,3,,30,75,64,166,150,90,0.5,18.9,0.614,0.107,45,0
2023-03-09,11:34:07,hm45,1,1,3,,30,77,64,166,131,125,0.412,21.6,0.614,0.267,51.5,0
2023-03-09,11:34:37,hm45,1,1,3,,30,78,64,166,119,190,0.345,27.5,0.614,0.395,65.55,0
2023-03-09,11:35:07,hm45,1,1,3,,30,82,64,166,107,285,0.234,28,0.614,0.551,66.69,0
2023-03-09,11:35:37,hm45,1,1,3,,30,83,64,166,99,420,0.162,28.6,0.614,0.677,68.04,0
2023-03-09,11:36:08,hm45,1,1,3,,30,84,64,166,95,625,0.116,30.5,0.614,0.747,72.5,0
2023-03-09,11:36:38,hm45,1,1,3,,30,85,64,166,96,820,0.115,39.6,0.614,0.729,94.3,0.729
2023-03-09,11:37:23,hm46,1,1,3,,30,109,109,307,307,0,0.645,0,0.645,-,0,0
2023-03-09,11:37:53,hm46,1,1,3,,30,118,109,307,309,66,0.618,17.1,0.645,-0.006,40.79,0
2023-03-09,11:38:24,hm46,1,1,3,,30,119,109,307,303,90,0.607,22.9,0.645,0.013,54.63,0
2023-03-09,11:38:54,hm46,1,1,3,,30,121,109,307,246,125,0.508,26.7,0.645,0.248,63.5,0
2023-03-09,11:39:24,hm46,1,1,3,,30,122,109,307,212,190,0.425,33.9,0.645,0.448,80.75,0
2023-03-09,11:39:55,hm46,1,1,3,,30,124,109,307,187,285,0.337,40.3,0.645,0.642,96.05,0
2023-03-09,11:40:25,hm46,1,1,3,,30,127,109,307,165,420,0.23,40.6,0.645,0.861,96.6,0
2023-03-09,11:40:55,hm46,1,1,3,,30,132,109,307,152,625,0.132,34.7,0.645,1.02,82.5,0
2023-03-09,11:41:25,hm46,1,1,3,,30,134,109,307,150,820,0.107,36.9,0.645,1.047,87.74,1.053
2023-03-09,11:41:55,hm47,1,1,4,,30,104,104,268,268,0,0.612,0,0.612,-,0,0
2023-03-09,11:42:25,hm47,1,1,4,,30,114,104,268,268,66,0.575,15.9,0.612,0,37.95,0
2023-03-09,11:42:55,hm47,1,1,4,,30,117,104,268,217,90,0.461,17.4,0.612,0.235,41.49,0
2023-03-09,11:43:26,hm47,1,1,4,,30,121,104,268,192,125,0.37,19.4,0.612,0.396,46.25,0
2023-03-09,11:43:56,hm47,1,1,4,,30,123,104,268,177,190,0.305,24.3,0.612,0.514,57.95,0
2023-03-09,11:44:26,hm47,1,1,4,,30,126,104,268,161,285,0.217,26,0.612,0.665,61.84,0
2023-03-09,11:44:57,hm47,1,1,4,,30,128,104,268,149,420,0.141,24.9,0.612,0.799,59.22,0
2023-03-09,11:45:27,hm47,1,1,4,,30,131,104,268,145,625,0.097,25.5,0.612,0.848,60.62,0
2023-03-09,11:45:57,hm47,1,1,4,,30,132,104,268,144,820,0.083,28.6,0.612,0.861,68.06,0.861
2023-03-09,11:47:15,hm48,1,1,4,,30,112,112,327,327,0,0.657,0,0.657,-,0,0
2023-03-09,11:47:46,hm48,1,1,4,,30,125,112,327,300,66,0.583,16.2,0.657,0.09,38.48,0
2023-03-09,11:48:16,hm48,1,1,4,,30,126,112,327,240,90,0.475,18,0.657,0.363,42.75,0
2023-03-09,11:48:46,hm48,1,1,4,,30,128,112,327,198,125,0.354,18.6,0.657,0.652,44.25,0
2023-03-09,11:49:17,hm48,1,1,4,,30,133,112,327,172,190,0.227,18.1,0.657,0.901,43.13,0
2023-03-09,11:49:47,hm48,1,1,4,,30,135,112,327,160,285,0.156,18.7,0.657,1.044,44.46,0
2023-03-09,11:50:17,hm48,1,1,4,,30,139,112,327,154,420,0.097,17.1,0.657,1.123,40.74,0
2023-03-09,11:50:47,hm48,1,1,4,,30,143,112,327,152,625,0.059,15.5,0.657,1.151,36.88,0
2023-03-09,11:51:18,hm48,1,1,4,,30,145,112,327,153,820,0.052,17.9,0.657,1.137,42.64,1.047
2023-03-10,8:02:39,ul01,1,1,1,,24,109,109,470,470,0,0.768,0,0.768,-,0,0
2023-03-10,8:03:09,ul01,1,1,1,,24,217,109,470,443,66,0.51,14.1,0.768,0.061,33.66,0
2023-03-10,8:03:40,ul01,1,1,1,,24,223,109,470,416,90,0.464,17.5,0.768,0.13,41.76,0
2023-03-10,8:04:10,ul01,1,1,1,,24,248,109,470,392,125,0.367,19.3,0.768,0.199,45.88,0
2023-03-10,8:04:40,ul01,1,1,1,,24,269,109,470,376,190,0.285,22.7,0.768,0.25,54.15,0
2023-03-10,8:05:10,ul01,1,1,1,,24,289,109,470,356,285,0.188,22.5,0.768,0.32,53.58,0
2023-03-10,8:05:41,ul01,1,1,1,,24,300,109,470,340,420,0.118,20.8,0.768,0.382,49.56,0
2023-03-10,8:06:11,ul01,1,1,1,,24,303,109,470,321,625,0.056,14.7,0.768,0.464,35,0
2023-03-10,8:06:41,ul01,1,1,1,,24,292,109,470,305,820,0.043,14.8,0.768,0.541,35.26,0.48
2023-03-10,8:07:13,ul02,1,1,1,,24,108,108,427,427,0,0.747,0,0.747,-,0,0
2023-03-10,8:07:44,ul02,1,1,1,,24,198,108,427,369,66,0.463,12.8,0.747,0.157,30.56,0
2023-03-10,8:08:14,ul02,1,1,1,,24,208,108,427,344,90,0.395,14.9,0.747,0.241,35.55,0
2023-03-10,8:08:44,ul02,1,1,1,,24,226,108,427,326,125,0.307,16.1,0.747,0.31,38.38,0
2023-03-10,8:09:14,ul02,1,1,1,,24,246,108,427,312,190,0.212,16.9,0.747,0.369,40.28,0
2023-03-10,8:09:45,ul02,1,1,1,,24,255,108,427,300,285,0.15,18,0.747,0.423,42.75,0
2023-03-10,8:10:15,ul02,1,1,1,,24,264,108,427,291,420,0.093,16.4,0.747,0.467,39.06,0
2023-03-10,8:10:45,ul02,1,1,1,,24,268,108,427,278,625,0.036,9.5,0.747,0.536,22.5,0
2023-03-10,8:11:16,ul02,1,1,1,,24,261,108,427,266,820,0.019,6.5,0.747,0.605,15.58,0.448
2023-03-10,8:11:53,ul03,1,1,2,,24,83,83,406,406,0,0.796,0,0.796,-,0,0
2023-03-10,8:12:23,ul03,1,1,2,,24,188,83,406,354,66,0.469,13,0.796,0.147,30.95,0
2023-03-10,8:12:54,ul03,1,1,2,,24,198,83,406,329,90,0.398,15,0.796,0.234,35.82,0
2023-03-10,8:13:24,ul03,1,1,2,,24,212,83,406,309,125,0.314,16.5,0.796,0.314,39.25,0
2023-03-10,8:13:54,ul03,1,1,2,,24,227,83,406,293,190,0.225,18,0.796,0.386,42.75,0
2023-03-10,8:14:25,ul03,1,1,2,,24,239,83,406,278,285,0.14,16.8,0.796,0.46,39.9,0
2023-03-10,8:14:55,ul03,1,1,2,,24,242,83,406,266,420,0.09,15.9,0.796,0.526,37.8,0
2023-03-10,8:15:25,ul03,1,1,2,,24,243,83,406,254,625,0.043,11.3,0.796,0.598,26.87,0
2023-03-10,8:15:56,ul03,1,1,2,,24,235,83,406,240,820,0.021,7.2,0.796,0.692,17.22,0.545
2023-03-10,8:16:45,ul04,1,1,2,,24,80,80,357,357,0,0.776,0,0.776,-,0,0
2023-03-10,8:17:16,ul04,1,1,2,,24,173,80,357,314,66,0.449,12.4,0.776,0.137,29.63,0
2023-03-10,8:17:46,ul04,1,1,2,,24,181,80,357,292,90,0.38,14.4,0.776,0.223,34.2,0
2023-03-10,8:18:16,ul04,1,1,2,,24,192,80,357,281,125,0.317,16.6,0.776,0.27,39.62,0
2023-03-10,8:18:47,ul04,1,1,2,,24,206,80,357,262,190,0.214,17.1,0.776,0.363,40.66,0
2023-03-10,8:19:17,ul04,1,1,2,,24,214,80,357,252,285,0.151,18.1,0.776,0.417,43.03,0
2023-03-10,8:19:47,ul04,1,1,2,,24,219,80,357,243,420,0.099,17.5,0.776,0.469,41.58,0
2023-03-10,8:20:17,ul04,1,1,2,,24,222,80,357,230,625,0.035,9.2,0.776,0.552,21.88,0
2023-03-10,8:20:48,ul04,1,1,2,,24,212,80,357,219,820,0.032,11,0.776,0.63,26.24,0.493
2023-03-10,8:22:13,ul05,1,1,3,,24,123,123,443,443,0,0.722,0,0.722,-,0,0
2023-03-10,8:22:44,ul05,1,1,3,,24,231,123,443,389,66,0.406,11.3,0.722,0.139,26.8,0
2023-03-10,8:23:14,ul05,1,1,3,,24,240,123,443,369,90,0.35,13.2,0.722,0.201,31.5,0
2023-03-10,8:23:44,ul05,1,1,3,,24,259,123,443,354,125,0.268,14.1,0.722,0.251,33.5,0
2023-03-10,8:24:14,ul05,1,1,3,,24,280,123,443,345,190,0.188,15,0.722,0.284,35.72,0
2023-03-10,8:24:45,ul05,1,1,3,,24,296,123,443,333,285,0.111,13.3,0.722,0.33,31.64,0
2023-03-10,8:25:15,ul05,1,1,3,,24,303,123,443,323,420,0.062,10.9,0.722,0.372,26.04,0
2023-03-10,8:25:45,ul05,1,1,3,,24,305,123,443,307,625,0.007,1.8,0.722,0.443,4.38,0
2023-03-10,8:26:16,ul05,1,1,3,,24,294,123,443,295,820,0.003,1,0.722,0.502,2.46,0.363
2023-03-10,8:28:07,ul06,1,1,3,,24,186,186,599,599,0,0.689,0,0.689,-,0,0
2023-03-10,8:28:37,ul06,1,1,3,,24,316,186,599,501,66,0.369,10.2,0.689,0.196,24.35,0
2023-03-10,8:29:08,ul06,1,1,3,,24,336,186,599,471,90,0.287,10.8,0.689,0.272,25.83,0
2023-03-10,8:29:38,ul06,1,1,3,,24,365,186,599,452,125,0.192,10.1,0.689,0.325,24,0
2023-03-10,8:30:08,ul06,1,1,3,,24,387,186,599,437,190,0.114,9.1,0.689,0.371,21.66,0
2023-03-10,8:30:39,ul06,1,1,3,,24,396,186,599,421,285,0.059,7.1,0.689,0.423,16.81,0
2023-03-10,8:31:09,ul06,1,1,3,,24,398,186,599,404,420,0.015,2.6,0.689,0.483,6.3,0
2023-03-10,8:31:39,ul06,1,1,3,,24,389,186,599,385,625,-0.01,-2.62,0.689,-,-6.25,0
