wavelength,h139_1,h139_2,h139_3,u139_1,u139_2,u139_3,h140_1,h140_2,h140_3,u140_1,u140_2,u140_3,h137_1,h137_2,h137_3,u137_1,u137_2,u137_3,h138_1,h138_2,h138_3,u138_1,u138_2,u138_3,h143_1,h143_2,h143_3,u143_1,u143_2,u143_3,h144_1,h144_2,h144_3,u144_1,u144_2,u144_3,h141_1,h141_2,h141_3,u141_1,u141_2,u141_3,h142_1,h142_2,h142_3,u142_1,u142_2,u142_3,h147_1,h147_2,h147_3,u147_1,u147_2,u147_3,h148_1,h148_2,h148_3,u148_1,u148_2,u148_3,h145_1,h145_2,h145_3,u145_1,u145_2,u145_3,h146_1,h146_2,h146_3,u146_1,u146_2,u146_3,h127_1,h127_2,h127_3,u127_1,u127_2,u127_3,h128_1,h128_2,h128_3,u128_1,u128_2,u128_3,h125_1,h125_2,h125_3,u125_1,u125_2,u125_3,h126_1,h126_2,h126_3,u126_1,u126_2,u126_3,h131_1,h131_2,h131_3,u131_1,u131_2,u131_3,h132_1,h132_2,h132_3,u132_1,u132_2,u132_3,h129_1,h129_2,h129_3,u129_1,u129_2,u129_3,h130_1,h130_2,h130_3,u130_1,u130_2,u130_3,h135_1,h135_2,h135_3,u135_1,u135_2,u135_3,h136_1,h136_2,h136_3,u136_1,u136_2,u136_3,h133_1,h133_2,h133_3,u133_1,u133_2,u133_3,h134_1,h134_2,h134_3,u134_1,u134_2,u134_3
427.025,-0.02,-0.61421,-0.10913,-0.27151,-0.19062,-0.40124,0.00176,0.17414,0.55626,-0.56185,-0.51184,-0.64627,0.07619,-0.24857,-0.30622,-0.368,0.00176,-0.55861,-0.15473,-0.14532,-0.63951,-0.73187,-0.34064,-0.64863,0.32358,0.21768,0.0203,-0.19944,-0.10678,-0.21238,-0.28475,0.3224,0.08501,-0.6801,-0.15414,-0.3727,-0.08295,0.11708,-0.03971,-0.48537,-0.54979,-0.31269,-0.04412,-0.14679,-0.25357,-0.38653,-0.31622,-0.54155,-0.23239,-0.05648,-0.3477,-0.7154,-0.13855,-0.4986,-0.4433,0.2215,0.64627,-0.2418,-0.06942,-0.21091,0.32711,0.11766,-0.78894,-0.73187,-0.21768,-0.31211,-0.34358,0.16473,0.26122,-0.5192,-0.12061,-0.02912,-0.28828,0.15179,-0.36123,-0.58774,-0.38123,-0.58626,0.40918,0.20532,0.55508,-0.16708,-0.27975,-0.37712,-0.15238,-0.36741,0.01618,-0.2418,-0.06619,-0.18856,0.20944,0.01353,0.01383,-0.46213,-0.19326,-0.12796,-0.31387,-0.34476,0.02442,-0.2268,-0.47301,-0.46389,-0.07119,-0.45742,0.47713,-0.37035,-0.31564,-0.05295,-0.42418,0.06383,0.08325,-0.54596,-0.77659,-0.54214,-0.4989,0.89366,0.18532,-0.39682,-0.77276,-0.35505,-0.2215,-0.10737,0.01206,-0.01647,-0.62774,-0.84719,-0.6351,0.76982,0.01412,-0.3777,-0.14149,-0.47948,0.04001,0.44477,0.06354,-0.82042,0.17591,-0.51684,-0.21415,-0.05177,-0.27092,-0.36947,-0.18297,-0.40035
427.384,0.24771,0.42629,0.27104,0.06596,0.13134,0.42744,0.86814,0.84797,1.18987,0.00288,-0.30762,0.25664,0.31885,0.38337,0.58039,-0.15295,0.13998,0.19039,0.47065,0.23561,1.15271,-0.07604,-0.00173,0.16677,0.76848,0.63713,0.87706,0.54669,0.58673,0.2022,0.34795,0.4862,0.04176,-0.1083,0.23619,-0.25894,0.23676,1.25756,0.59709,-0.27709,0.06538,0.23302,0.26557,0.38625,0.69647,0.71375,0.04522,0.3684,0.2287,0.63598,0.76559,0.00461,0.1685,-0.65413,0.55677,0.25376,0.63281,0.284,0.18089,0.24973,0.24656,0.51155,0.23676,-0.27421,-0.06567,0.51933,0.70511,0.62215,0.52768,0.03082,0.18607,0.37704,0.4597,0.49427,0.14402,-0.11464,0.11061,-0.07172,0.53891,0.5006,0.72786,0.60142,-0.02045,0.05012,0.54669,0.03658,0.61956,0.31165,0.14719,0.00893,0.94245,0.8474,0.20249,-0.34651,0.17023,0.16044,0.06596,-0.13941,0.27738,0.18809,-0.43551,0.03428,0.6354,-0.00086,0.43493,0.33326,-0.01872,-0.02419,-0.23561,0.6524,0.71749,0.2673,0.37329,0.32634,0.2673,0.91652,0.69301,-0.09361,0.10052,-0.44905,0.56195,0.43407,0.19154,0.1636,0.09966,-0.18434,0.32749,1.29299,1.1844,0.15554,0.19327,0.18953,0.89636,0.71202,0.47698,0.02621,0.86814,-0.05444,-0.04839,0.48851,0.2647,-0.26038,-0.34506,0.2624
427.742,0.07752,0.641,0.43418,-0.04021,0.36331,0.79489,0.17298,0.97192,0.81543,0.16025,0.31587,0.02169,0.47757,0.34798,0.29129,0.05004,0.20075,-0.00318,0.33843,0.24124,0.63927,-0.1319,0.09546,0.18599,0.67456,0.99621,0.60311,0.61844,-0.09112,0.33265,0.7891,0.3124,0.315,0.32166,0.3205,0.19814,0.33034,0.99448,0.757,0.19843,0.0055,0.12294,0.2991,0.5036,0.63464,0.44835,0.36013,-0.14839,-0.19149,0.84233,0.42174,-0.06479,-0.19178,-0.27277,0.28608,0.3798,1.13535,-0.15909,0.42695,0.71823,-0.26612,0.48133,0.39513,-0.07174,-0.18628,0.40583,-0.04628,0.92563,0.40959,0.466,0.47844,0.11946,0.3367,0.4686,0.08446,0.31067,0.15273,0.15013,0.7541,0.64621,0.77724,0.49753,0.43765,0.24009,0.28058,0.38848,0.92766,-0.02488,0.245,-0.19004,0.53918,0.56406,0.55972,-0.00087,-0.04194,0.11484,0.4041,0.44315,0.18599,0.31848,-0.00231,0.41856,0.8834,0.17037,0.41364,0.44575,-0.00955,-0.0567,0.21232,0.56261,1.21576,0.03703,-0.02314,0.08707,0.62017,1.02225,1.10324,-0.00145,0.34624,0.28492,0.56898,0.55625,0.86807,0.32629,0.06769,-0.24529,0.62972,0.89584,0.67571,0.221,-0.06046,0.3986,0.41422,0.56232,0.81687,0.02169,0.21463,-0.02227,-0.1967,0.62017,0.29823,-0.06711,-0.34653,0.18021
428.101,1.06772,0.71793,1.16434,0.1941,0.26836,0.5631,1.30454,1.38998,0.87705,0.36986,0.61586,0.65457,0.72108,0.70732,0.74746,-0.17977,0.49257,0.39595,0.79419,0.89053,0.80796,0.34635,0.50289,0.40455,0.80165,0.83605,0.8501,0.83777,0.5244,0.40312,0.56196,0.81426,0.6884,0.49773,0.63421,0.37072,0.46505,1.14169,0.81914,0.24256,0.5697,0.32829,1.26899,0.40742,0.43638,0.40312,-0.04215,0.76581,0.77355,0.45415,1.03274,0.71564,0.81455,0.40398,1.09094,0.30306,1.47858,0.48454,0.34979,0.62016,0.24084,0.73398,0.57056,0.52067,0.14565,0.12243,0.88996,1.26612,1.01611,0.42061,0.85498,0.31567,0.55852,1.09754,0.58833,0.52354,0.25231,0.34148,1.09152,0.86989,1.44016,0.93354,0.36957,-0.07856,0.46161,0.25202,0.85985,0.15425,0.5135,0.37129,0.66288,1.11417,0.60066,0.61844,0.76122,0.61844,0.62532,0.84752,0.39079,0.46247,0.53443,0.10293,0.86645,0.23768,0.53386,0.80423,0.28413,0.69155,0.24715,0.8329,1.38855,0.22478,0.04587,1.02213,0.74775,0.89856,1.16692,0.19582,0.48082,0.74115,0.48139,0.68438,0.75491,0.30048,0.49831,0.19726,0.55078,1.66781,0.73857,0.37043,0.69241,0.75291,0.90601,1.33264,0.93812,0.36556,0.76323,0.25775,0.45186,0.7294,0.58461,0.27754,0.22994,0.87591
428.459,0.62955,0.43505,0.24773,0.42498,0.03913,-0.12545,0.22731,1.07726,0.35535,-0.2181,0.00115,-0.34211,0.14358,0.01007,0.51993,0.03597,0.53575,0.11653,0.42411,0.17091,0.35966,-0.10358,-0.07539,0.02388,0.76766,1.23493,0.40656,0.37577,0.04748,0.04086,0.80794,0.54553,0.06934,0.44425,-0.00806,0.23853,0.55417,0.83269,0.15451,0.27104,0.24486,0.32024,0.61977,0.39966,0.27219,0.42757,0.4595,0.14703,0.13638,0.05985,0.47015,0.09668,-0.07567,0.06474,0.24773,0.14761,1.05568,0.01669,0.32341,0.13437,-0.16803,0.06445,0.12603,0.01611,0.03568,0.3024,0.32226,0.83326,0.72047,0.33463,0.24572,0.08661,0.62955,0.79759,0.4431,-0.16976,0.17954,0.2414,0.81456,0.57834,1.04474,-0.06215,0.20975,0.30327,0.61056,-0.0141,0.71558,0.09495,-0.03712,-0.15681,0.84938,0.58869,0.40484,-0.18961,0.38182,-0.33233,0.10272,0.45001,0.19422,0.49633,0.08977,0.14933,0.54266,0.15106,0.591,0.4526,0.20227,0.27507,0.26644,0.41692,0.97914,-0.07366,0.14732,0.27075,0.35448,0.61171,0.99151,-0.0843,0.02216,-0.09869,0.67645,0.23105,0.40311,0.50871,0.23306,0.15652,0.3916,1.09366,0.71357,0.39476,0.30816,0.1617,0.42584,0.40282,0.30614,-0.22241,0.26874,-0.10042,-0.14502,0.79643,0.46238,0.01151,0.23536,-0.24428
428.817,0.11639,0.25989,0.05791,0.3178,-0.05198,-0.03729,0.413,0.64633,0.40763,-0.04237,-0.60452,-0.28616,0.04153,0.22232,0.21667,-0.19972,-0.04802,-0.30141,0.18136,-0.04463,0.27627,-0.10622,-0.08305,0.13644,0.08475,0.52543,0.43983,-0.25932,-0.36017,-0.30791,-0.4452,0.31413,0.04096,-0.16045,-0.22034,0.13023,0.28644,0.48305,0.25113,-0.15876,-0.05791,-0.32288,0.47289,-0.00537,0.47063,-0.31695,0.37882,-0.36187,0.02994,0.09944,0.38475,-0.66893,0.03418,-0.09915,0.16639,-0.02232,0.96413,-0.24576,-0.14802,-0.11667,0.0339,0.14463,0.08757,-0.32317,-0.20452,0.30593,-0.08588,0.25311,-0.02486,-0.29068,-0.13842,-0.19068,-0.05085,0.3356,0.56611,-0.12599,0.35255,-0.45,0.27091,0.44125,0.66865,0.1017,-0.04266,-0.31695,0.38249,-0.17204,0.4404,-0.01073,-0.50198,-0.38447,-0.14237,0.40622,0.40198,-0.37599,-0.13136,-0.28108,-0.40537,0.43729,-0.05791,-0.19068,-0.4452,-0.14266,0.02203,-0.24944,0.02429,0.10537,-0.30311,-0.12316,0.01299,0.26469,0.61328,-0.21243,-0.29379,0.14831,-0.23955,0.53729,0.57119,-0.3404,-0.5839,0.0387,-0.0726,0.14096,0.18785,-0.33673,-0.33616,0.10396,-0.09463,1.26357,0.43842,-0.22712,-0.06808,0.19492,0.52204,0.50396,-0.24181,-0.40368,0.11469,-0.24774,-0.58984,0.10848,0.3048,-0.4226,-0.15311,-0.23531
429.175,0.6325,0.52802,1.15856,0.45079,-0.04719,0.11122,0.65329,1.03807,0.80074,0.1511,-0.01236,0.08398,0.28395,0.22553,0.53448,0.12948,0.17694,0.55864,0.72407,0.31962,0.55779,0.22694,0.16459,0.13116,0.59655,1.1111,0.86871,0.07022,0.37439,0.28255,0.73024,0.69879,0.47663,0.26289,0.28873,0.22834,0.65778,0.98808,0.05196,-0.09943,-0.00365,0.59571,0.94202,0.36316,0.6297,0.03539,0.49797,0.04016,0.5151,0.364,0.85888,0.21121,0.11937,0.0587,0.51595,0.46764,0.61706,0.16459,0.17189,0.64795,0.24491,0.46286,0.17694,-0.01123,0.41231,0.33563,0.01348,0.61116,0.51005,-0.0778,0.37917,0.27777,0.74485,0.54038,0.49095,0.61172,0.17975,-0.25868,1.00184,0.38928,0.94791,0.30783,0.02949,0.32299,0.43871,-0.07668,0.96364,0.52409,-0.16206,0.10308,0.92797,0.77237,0.71873,0.26879,0.32327,-0.09072,0.25306,0.22806,0.4682,0.0396,0.02022,0.09184,0.48028,0.17891,0.25334,0.82377,0.14352,0.29996,0.04438,0.55976,0.62324,0.37748,0.09437,-0.06825,0.75496,1.39252,0.63082,0.08847,0.40809,0.04747,0.37271,0.35136,0.58223,-0.01573,-0.00618,0.18874,0.14408,0.75299,0.53476,-0.05056,0.20643,0.47241,0.80664,0.5415,0.60891,0.31316,0.72968,-0.02163,0.06516,0.61565,0.66705,-0.28086,0.17133,0.40416
429.534,0.17003,0.41213,0.41804,-0.19227,-0.40762,0.23759,0.47913,0.59004,0.59539,-0.64128,-0.12499,-0.5329,-0.10725,0.44675,0.36906,-0.31163,0.14582,-0.21029,-0.17059,0.13118,0.50953,0.32205,-0.37103,0.15399,0.21507,0.46956,0.4338,-0.15033,0.14104,-0.22577,0.48419,-0.01126,0.0183,-0.08783,0.03716,-0.37469,0.14132,0.85072,0.6196,-0.51403,-0.2604,-0.49743,0.41269,0.39102,0.07713,0.0715,-0.12246,0.08079,0.11091,0.36934,0.45998,-0.07207,-0.12358,-0.15286,0.30093,-0.26997,0.90223,0.21001,0.10923,-0.34597,0.03829,0.18467,-0.17397,-0.43915,-0.39749,0.06615,-0.02252,0.6486,0.02477,-0.01042,0.16384,0.18383,0.68801,0.60018,-0.0259,-0.67055,-0.28826,-0.36286,0.15736,0.61087,0.54021,0.12837,0.2908,-0.48251,-0.08727,0.09431,0.60102,-0.2359,0.01323,-0.21198,0.49771,0.89126,0.77893,-0.53233,-0.28404,0.23787,-0.20128,0.55288,0.4918,-0.14498,0.02928,-0.16018,0.24716,-0.172,0.27194,0.01942,-0.39214,-0.22633,-0.16722,0.29981,0.25983,-0.09008,-0.04054,-0.09093,0.06306,0.57146,0.29446,-0.02393,0.3775,-0.56949,-0.06334,0.29361,0.77274,-0.50672,-0.40706,-0.22521,0.21198,0.79977,0.19818,-0.0822,-0.03181,-0.00845,0.40312,0.53374,-0.08333,0.0121,0.69533,-0.0487,-0.02477,0.31079,0.32627,-0.4932,-0.51741,0.17538
429.892,0.15666,0.22129,0.27962,0.07148,-0.24758,-0.43929,0.07614,0.74493,0.75452,-0.15501,-0.35384,-0.43518,-0.01232,0.13228,0.07422,-0.13228,-0.28318,-0.12133,0.22841,0.19335,0.11448,-0.31331,0.06409,-0.07367,0.12598,0.5094,0.2862,0.04656,-0.48503,-0.19774,0.01095,0.10736,0.07477,-0.32207,0.21581,-0.37329,-0.11229,0.91528,0.17336,-0.56144,-0.36288,-0.09832,0.27442,0.12626,0.14077,0.12653,-0.02711,-0.066,-0.04546,-0.03506,0.14077,-0.06135,-0.30865,-0.08737,0.19637,0.17117,0.43957,-0.47928,0.37356,0.0052,0.20376,-0.12708,0.00603,-0.32207,-0.23772,0.1038,0.00876,0.07449,0.30016,-0.18541,-0.086,-0.15857,0.17857,0.40424,-0.02958,-0.33686,-0.36809,-0.40999,0.28017,0.57239,0.49927,0.05916,-0.07203,-0.31605,-0.27771,-0.15802,0.57157,-0.22512,-0.03095,-0.47791,0.37466,0.34563,0.17939,-0.43025,-0.36836,0.00356,0.32125,0.06463,-0.05176,-0.02711,-0.40971,-0.03752,0.05642,-0.32947,-0.03341,-0.16953,-0.54364,-0.28592,-0.3029,0.13831,0.72604,-0.14899,-0.32427,-0.03588,0.14022,0.52529,0.48366,-0.32125,-0.02711,-0.00192,0.11804,0.12352,0.37055,-0.00219,-0.71152,-0.2673,0.3333,0.67729,0.66168,-0.23772,0.14871,0.14953,0.11174,-0.18623,0.3878,-0.30372,-0.07285,-0.33659,0.13803,0.18404,-0.00685,-0.65072,-0.48147,0.0786
430.25,0.26655,0.21719,0.49938,-0.01179,-0.05485,0.00768,0.43603,0.70204,0.48786,-0.03675,0.17661,-0.07157,0.43082,0.34745,0.11381,-0.06664,0.13328,0.01892,0.54902,0.15412,0.20677,-0.05046,0.2309,0.12807,0.54298,0.45742,0.72096,0.08172,0.03647,0.03017,0.16454,0.20842,0.29864,0.11189,0.04059,-0.13245,0.00165,0.81996,0.32716,0.00823,-0.15714,-0.0809,0.23529,0.31071,0.27698,0.08282,0.40724,0.26299,0.29233,0.06143,0.36034,-0.07898,0.23063,-0.10942,0.11326,0.09242,0.42259,-0.29562,-0.29288,-0.09132,-0.02852,0.3949,-0.04662,-0.02852,-0.25997,0.18291,0.08337,0.95214,0.36638,0.26189,-0.03346,-0.17633,0.55615,0.43109,-0.09105,-0.1969,-0.4651,-0.34471,0.68421,0.32743,0.64472,0.22158,-0.15549,0.06088,0.1256,-0.23282,0.57232,0.00274,0.02166,0.10064,0.53311,0.53475,0.70176,-0.36062,0.33319,-0.15439,0.11984,0.01207,0.22021,-0.08858,-0.23036,-0.15165,0.67077,-0.29041,0.42287,0.20321,-0.30742,0.20951,-0.15851,0.45879,0.63046,-0.21939,0.25449,-0.1149,-0.09653,0.64006,0.52817,-0.11106,-0.22898,-0.01947,0.30248,0.28603,0.02879,0.09872,-0.54134,-0.13163,0.45221,0.98532,0.39051,0.01207,0.38146,-0.18374,0.26546,0.49362,0.35321,-0.19882,0.17715,-0.20101,0.43658,0.05704,0.37488,0.42342,0.11902,0.05238
430.608,0.67863,0.71675,0.26497,-0.15114,0.04575,0.07298,0.71621,1.28536,0.6631,0.33387,0.10566,0.11192,-0.15604,0.26225,0.16966,0.25625,0.04521,-0.23828,1.15955,0.20097,0.2794,0.26796,0.52122,0.2971,0.62634,0.58059,0.46758,0.47329,0.2715,0.41338,0.41175,0.55989,0.3227,0.45968,0.21895,0.43054,0.37199,1.08003,0.80417,-0.01797,0.34503,-0.02805,0.12908,0.35211,0.5234,0.4526,0.27368,0.55308,0.08551,0.34857,0.75433,-0.13507,0.22031,-0.50516,0.08197,0.2312,0.65493,-0.02342,0.17538,0.21432,0.08061,0.40957,-0.12472,0.03268,0.1122,0.25571,0.488,0.8235,0.74289,0.10757,0.32842,0.24754,0.35184,0.84202,0.14488,0.10512,-0.37907,0.14133,0.33087,0.90901,0.58794,0.41175,0.06345,-0.06154,0.67808,0.25244,0.49426,0.12472,0.22194,0.0128,0.81261,0.80988,0.21323,-0.00953,0.2568,-0.28839,0.41529,0.13834,0.22303,-0.17946,0.05882,0.09341,0.38288,0.09068,0.58113,1.02093,0.10866,-0.09695,0.19117,0.66038,0.6435,-0.06971,0.44443,0.14297,0.10457,0.92317,0.61599,-0.21486,0.09504,-0.30691,0.1348,0.57596,0.42945,0.35946,-0.28049,0.18736,0.16149,1.13967,0.61436,0.09477,0.2873,0.24454,0.65139,0.38125,0.67318,0.04221,0.61163,0.32325,0.05882,0.48364,0.37226,-0.20696,0.29247,0.1043
430.966,0.3844,0.66485,0.65754,-0.08527,0.56956,0.1765,0.89387,0.85326,0.54222,0.03303,0.45154,-0.51678,0.43394,0.33865,0.53248,0.11613,0.20953,0.1876,0.24742,0.35571,0.45966,-0.12344,0.31456,0.28668,0.18083,0.44287,0.57308,0.02003,0.29155,0.39794,0.37033,0.46994,0.2125,0.29236,0.23497,-0.06578,-0.25825,0.57119,0.31862,0.1294,-0.07282,0.16269,0.53546,0.37601,0.56361,0.02112,0.47996,0.20763,-0.06226,0.0693,0.92311,-0.09962,-0.32674,0.32945,0.46264,0.01326,1.12316,0.31889,0.46453,0.4426,0.17109,0.52842,-0.17163,-0.31402,-0.08338,-0.11397,0.27287,0.90091,0.49593,0.21088,0.12723,-0.35165,0.8132,0.63778,0.48619,-0.02978,0.02599,-0.0804,0.47184,0.77801,0.70573,0.50026,0.11072,0.00812,0.35787,0.28993,0.39171,-0.31348,0.08636,-0.51136,0.77314,0.64049,0.66675,-0.04846,0.28126,-0.03979,0.21792,0.37574,0.48592,0.01218,-0.00217,-0.04575,0.71845,-0.33865,0.74661,0.33053,0.00406,0.3151,0.02112,0.51786,0.71331,0.14293,-0.06497,0.13346,0.51109,1.03464,0.71196,0.1719,0.18976,0.03709,0.18164,0.37763,0.39658,-0.07147,0.07201,-0.09096,-0.0517,0.99863,0.34217,0.24147,0.10368,0.27774,0.53925,0.77314,0.353,-0.07065,0.43908,-0.08581,-0.18408,0.47644,0.55197,-0.1321,0.21277,0.39821
431.324,0.34044,0.84948,0.90703,-0.08511,0.10159,0.06376,0.46419,1.17155,1.00808,0.24047,0.25182,-0.05323,0.23858,0.19102,0.77788,0.40556,0.08808,-0.0462,0.86515,0.41988,0.76572,0.5166,0.36152,0.39853,0.39664,0.84408,0.60226,0.29235,0.20886,0.14644,0.87542,0.28316,0.28127,0.28316,0.63657,0.69088,0.34314,1.02402,0.34828,0.20264,0.00081,0.15806,0.5085,0.40988,0.29018,0.3453,0.63035,0.13807,0.23615,0.75653,0.25128,-0.10375,0.36557,-0.31099,0.25857,0.31585,1.24207,0.24047,0.3426,0.48499,0.52957,0.72627,0.57659,-0.05836,0.50039,0.47418,0.35881,0.50147,0.69385,-0.0662,0.56794,0.01216,0.75113,0.90892,0.26479,0.44149,0.28964,0.16617,0.60496,0.72033,0.70439,0.31774,0.08457,-0.16049,0.5085,0.42339,0.52498,0.30099,0.29802,0.36287,0.5166,0.70844,0.70871,-0.17373,0.0689,-0.1305,0.10078,-0.00973,0.10024,0.46608,0.07998,0.14455,0.59604,0.11591,0.53768,0.87893,0.01702,0.15455,0.09889,0.45203,1.11832,0.37178,0.06485,0.45311,0.51877,1.00241,0.71492,0.22777,0.32774,0.15806,0.13374,1.03402,0.67683,0.08862,0.02864,0.38043,0.27262,1.29502,0.54038,-0.30369,0.06458,0.4242,0.7587,0.58145,0.60739,0.16725,0.5982,0.35098,0.32207,0.77383,0.37367,0.38259,-0.00378,0.20291
431.682,0.46608,0.87645,0.98922,0.54564,0.25929,0.6118,0.90591,1.32003,0.90511,0.29411,0.18965,0.08009,0.4851,0.28795,0.72403,0.48778,0.60162,0.29706,0.86198,0.67769,0.61341,0.47787,0.92413,0.41653,0.60751,1.41539,0.35706,0.59841,0.52849,0.14518,0.62359,0.45215,0.08598,0.74359,0.80252,0.41921,0.63591,1.51664,1.09101,0.37233,-0.20063,0.15241,0.79984,0.62921,0.45483,0.01661,0.44921,0.44546,0.43983,0.35572,0.80198,0.72002,0.63242,0.04313,0.2992,0.54885,1.03851,0.40983,0.30965,0.88368,0.16072,0.40287,0.35304,-0.17358,0.8518,0.08866,0.5143,0.93859,1.11217,0.32438,0.74734,0.11063,1.02752,1.17967,0.32251,0.46769,0.16286,0.04902,0.65546,0.51269,1.14833,0.27215,0.46528,0.4409,0.70127,0.79261,0.79046,0.41412,0.71118,-0.3817,0.83788,0.56519,0.38546,-0.15938,0.33403,0.20063,0.79421,0.89038,0.67796,0.27777,0.19072,0.28902,0.86091,0.29063,0.68305,0.83279,0.05973,0.61609,0.22233,0.70957,0.64582,0.19286,0.31286,0.70207,0.66001,0.92949,0.78162,0.02009,0.09777,0.2467,0.26974,0.6351,0.29385,0.18643,0.4184,0.35572,0.42028,1.12101,0.99002,0.25179,0.66403,0.58769,1.18931,1.09931,0.42644,-0.06563,0.65305,-0.09777,0.44787,0.96002,0.30617,0.34501,0.27483,-0.0217
432.04,0.46773,0.25828,0.55916,0.66117,0.51439,0.31146,0.37928,0.89422,0.96883,0.01574,0.44385,-0.11422,0.59117,0.20484,0.11259,0.15546,0.37928,0.11422,0.89042,0.32611,0.43029,-0.12372,0.23278,0.30468,0.63268,0.7781,0.63512,0.18937,0.44847,0.49866,0.39285,0.57517,0.37359,0.51005,0.31363,0.18584,0.57462,0.77647,0.73605,0.09062,0.23956,0.2846,0.50191,0.45064,0.0917,0.36843,0.2553,-0.14786,0.25882,0.05209,0.61261,-0.06945,0.71869,-0.22545,0.64164,0.47777,0.96069,0.20673,0.53501,0.46095,0.48401,0.54261,0.02333,0.21487,0.29409,0.09414,0.56866,0.96802,0.91375,0.53257,0.11883,0.3725,0.56757,0.99949,0.14868,0.41293,0.06077,0.34483,0.58575,0.18937,1.11099,0.59687,0.01112,0.15573,0.04178,0.32529,0.51412,0.15898,0.35568,0.26018,0.71407,0.73307,0.93302,-0.03988,0.32529,0.19887,0.17933,0.39828,0.60854,0.42459,0.08899,0.25367,0.64191,0.01221,0.84376,0.73062,0.09523,-0.1617,0.01682,0.43219,0.37196,0.27782,0.14325,0.50707,0.29518,0.72872,1.14328,-0.21406,0.1598,0.76644,0.71597,0.67799,0.65791,0.13674,0.09387,0.08248,0.31281,1.25696,1.01142,0.07705,0.42079,0.08302,0.33642,0.45796,0.59253,-0.12724,0.64842,0.29165,-0.0586,0.97236,0.48808,0.08899,-0.00814,0.29491
432.398,0.51111,0.36733,0.41062,0.21961,0.53105,0.24244,0.77401,1.07889,1.41971,0.00262,0.05982,0.27576,0.09734,0.11413,0.61685,0.06638,0.00577,-0.21698,0.75617,-0.03726,0.67221,-0.11125,0.77926,0.03017,0.77558,1.03376,0.85351,0.19573,0.26579,0.3689,0.49746,0.58562,0.15559,0.28337,0.3075,0.25109,0.40039,0.94823,0.72442,0.3773,-0.12515,0.09892,0.52318,0.54076,0.56726,0.7929,0.28468,0.11308,0.27969,0.44499,0.19363,0.49117,0.45155,-0.35657,0.34345,0.44945,0.85771,0.2629,0.20255,0.29465,0.27077,0.74305,0.45076,-0.09865,0.26762,0.1918,0.43659,0.38202,0.95505,-0.08527,0.69005,0.12515,0.30541,0.48802,0.46283,-0.04565,-0.50796,0.57696,0.86453,0.80444,1.28013,0.69477,0.36759,0.02886,-0.04355,0.02493,0.59376,0.20413,0.23902,0.23483,0.93406,0.67955,0.57486,0.12515,0.20964,0.49038,0.42951,0.57408,0.68506,0.22171,0.09026,-0.06113,0.7971,0.38963,0.52213,0.84511,0.0753,0.36838,0.38989,0.78319,0.91805,0.10915,0.13014,0.12515,0.69687,1.11615,0.83278,-0.08527,0.15034,0.3508,0.25582,0.37021,0.48093,0.30436,-0.19048,-0.05457,0.51242,1.49685,0.96134,0.36838,0.58326,0.46231,0.28756,1.07679,0.52265,0.04906,0.76141,0.08475,0.31695,0.73885,1.23185,0.06087,0.10547,0.14247
432.756,0.58046,0.59603,0.54749,0.29205,0.31775,0.14849,0.47506,0.98024,0.95609,-0.05555,0.26271,0.01116,0.3746,0.42029,0.26141,0.28166,0.25908,0.32527,0.71493,0.39511,0.60694,0.33851,0.23104,0.07554,0.41847,0.541,0.46234,0.43041,0.4665,0.11993,0.69157,0.82863,0.47376,0.18068,0.61992,0.40627,0.69105,0.88003,0.45092,0.18639,0.17938,0.04387,0.44703,0.47688,1.11782,0.46883,0.47273,0.35279,0.4761,0.49012,1.05967,0.4112,0.41354,0.19548,0.41458,0.25778,0.89016,0.02752,0.59084,0.38291,-0.16822,0.57319,0.40445,0.03946,0.0405,0.24376,0.43197,1.09238,0.67495,0.09839,0.29231,0.55164,0.85459,1.07265,0.95635,0.12928,0.25337,0.19288,0.66431,0.74608,1.16273,0.64588,0.3097,0.29854,0.33903,0.31956,0.34241,0.1189,0.43171,0.48986,0.74556,0.49791,0.57293,0.04076,0.3611,0.01168,0.47896,0.63445,0.15446,0.3315,0.1433,0.29257,0.7222,0.19444,0.27985,0.62433,0.31541,0.2814,-0.01713,0.38031,0.73803,0.16614,0.14122,0.21105,0.71441,1.34938,0.80319,0.115,0.58902,-0.02258,0.80553,0.71934,0.34708,0.38836,0.20197,-0.04984,0.30347,1.80082,0.71441,0.56384,0.09527,0.47402,0.64172,0.75387,0.81202,0.44729,0.77827,-0.0366,0.07269,0.61472,0.78684,0.04777,-0.00779,0.18665
